Student_ID,University_Rating,School_Size,Region,Major_Category,GPA,Prior_Internships,Extra_Curricular_Activities,Networking_Events_Attended,Primary_Search_Platform,Months_Searching,Applications_Submitted,First_Round_Interviews,Second_Round_Interviews,Offer_Received,Time_to_Offer_Days,Offer_Salary,Company_Size_Offered,Role_Relevance,Accepted_Offer
STU_010631,Mid-tier,Medium,Northeast,Business,3.16,0,0,2,Handshake,10,63,4,0,0,,,,,
STU_010632,Lower-tier,Large,Northeast,Business,2.7,3,2,3,LinkedIn,10,43,3,1,1,70.0,80170.0,Mid-Size,8.0,0.0
STU_010633,Mid-tier,Medium,West,Humanities,4.0,0,0,5,LinkedIn,12,134,4,0,0,,,,,
STU_010634,Mid-tier,Small,Northeast,STEM,3.45,2,3,6,Handshake,12,86,5,5,1,28.0,81426.0,Enterprise,9.0,1.0
STU_010635,Mid-tier,Large,Midwest,Business,3.47,1,2,4,LinkedIn,10,45,2,0,0,,,,,
STU_010636,Lower-tier,Large,South,Business,3.08,0,1,4,Handshake,10,73,2,1,1,49.0,72996.0,Enterprise,7.0,1.0
STU_010637,Mid-tier,Small,South,Business,3.55,1,2,2,LinkedIn,2,24,0,0,0,,,,,
STU_010638,Lower-tier,Large,West,Business,3.26,1,2,1,LinkedIn,2,16,1,1,0,,,,,
STU_010639,Lower-tier,Large,West,Business,3.35,1,0,3,Indeed,8,137,2,0,0,,,,,
STU_010640,Mid-tier,Large,Northeast,Business,3.22,0,2,5,LinkedIn,12,118,10,4,0,,,,,
STU_010641,Mid-tier,Small,Midwest,Business,3.08,2,1,4,LinkedIn,10,85,3,1,0,,,,,
STU_010642,Lower-tier,Large,Midwest,Business,2.64,1,1,3,LinkedIn,8,101,6,2,1,36.0,80162.0,Mid-Size,6.0,0.0
STU_010643,Mid-tier,Small,Midwest,Humanities,3.05,0,4,4,Handshake,1,5,0,0,0,,,,,
STU_010644,Lower-tier,Large,West,Healthcare,3.02,0,2,4,LinkedIn,9,25,4,2,0,,,,,
STU_010645,Mid-tier,Large,Northeast,Business,2.92,0,4,1,Indeed,7,72,1,0,0,,,,,
STU_010646,Top-tier,Large,Midwest,Humanities,3.12,0,2,3,LinkedIn,6,55,3,1,0,,,,,
STU_010647,Lower-tier,Large,Midwest,Healthcare,3.05,0,2,3,Indeed,6,125,2,0,0,,,,,
STU_010648,Lower-tier,Medium,Midwest,STEM,3.22,3,3,5,LinkedIn,8,50,2,1,1,84.0,99923.0,Startup,5.0,1.0
STU_010649,Lower-tier,Medium,West,STEM,3.62,1,1,3,Indeed,4,33,0,0,0,,,,,
STU_010650,Lower-tier,Medium,South,Business,2.7,0,0,0,Handshake,1,5,0,0,0,,,,,
STU_010651,Lower-tier,Large,Midwest,Business,3.41,1,1,5,LinkedIn,3,18,1,0,0,,,,,
STU_010652,Lower-tier,Large,Northeast,STEM,2.82,2,1,4,Handshake,12,58,2,2,1,51.0,91785.0,Mid-Size,9.0,0.0
STU_010653,Lower-tier,Large,Northeast,STEM,2.67,1,2,2,Handshake,5,28,2,1,0,,,,,
STU_010654,Mid-tier,Medium,West,STEM,3.7,1,4,2,Handshake,10,55,5,1,0,,,,,
STU_010655,Mid-tier,Small,South,Business,2.74,3,0,3,Handshake,8,78,4,2,1,40.0,81865.0,Enterprise,7.0,1.0
STU_010656,Lower-tier,Small,Northeast,Business,3.14,2,3,3,LinkedIn,9,108,4,4,1,83.0,73705.0,Enterprise,9.0,1.0
STU_010657,Mid-tier,Small,South,Business,3.35,0,1,2,LinkedIn,10,126,3,2,1,83.0,84166.0,Mid-Size,10.0,1.0
STU_010658,Mid-tier,Large,Midwest,Humanities,2.86,1,2,3,LinkedIn,7,57,4,0,0,,,,,
STU_010659,Mid-tier,Large,Northeast,Healthcare,3.18,2,7,2,LinkedIn,11,84,0,0,0,,,,,
STU_010660,Mid-tier,Large,Midwest,Business,3.37,0,3,4,LinkedIn,7,60,2,2,0,,,,,
STU_010661,Mid-tier,Medium,South,STEM,3.15,3,1,3,Handshake,10,61,2,1,1,27.0,91500.0,Enterprise,10.0,0.0
STU_010662,Top-tier,Medium,Northeast,STEM,3.6,5,1,1,LinkedIn,4,20,2,1,1,59.0,109296.0,Enterprise,9.0,1.0
STU_010663,Lower-tier,Small,West,Humanities,2.99,0,2,1,Handshake,8,32,4,3,0,,,,,
STU_010664,Mid-tier,Medium,Northeast,Arts,3.57,2,3,2,Indeed,8,114,5,2,1,25.0,62734.0,Mid-Size,5.0,1.0
STU_010665,Mid-tier,Small,Midwest,STEM,3.39,2,4,4,Handshake,12,50,4,3,0,,,,,
STU_010666,Top-tier,Large,West,STEM,3.43,0,4,1,LinkedIn,9,102,3,2,1,34.0,97285.0,Enterprise,6.0,1.0
STU_010667,Top-tier,Small,Midwest,Humanities,3.64,2,0,3,Indeed,9,118,0,0,0,,,,,
STU_010668,Mid-tier,Medium,Midwest,STEM,3.23,4,2,5,LinkedIn,11,152,6,4,1,68.0,99555.0,Enterprise,7.0,0.0
STU_010669,Lower-tier,Large,Northeast,Business,3.78,0,3,4,Handshake,9,51,2,1,1,29.0,70117.0,Startup,9.0,1.0
STU_010670,Top-tier,Large,South,Business,3.15,0,2,1,LinkedIn,8,93,7,3,0,,,,,
STU_010671,Lower-tier,Large,Northeast,Business,3.28,1,0,3,Handshake,8,8,2,1,0,,,,,
STU_010672,Mid-tier,Medium,Midwest,Humanities,3.11,2,2,1,Handshake,6,5,2,2,1,52.0,54195.0,Mid-Size,10.0,1.0
STU_010673,Mid-tier,Small,Midwest,Healthcare,3.03,3,2,4,LinkedIn,8,90,5,1,1,37.0,76531.0,Enterprise,10.0,1.0
STU_010674,Mid-tier,Small,South,Business,2.47,1,1,3,LinkedIn,10,13,0,0,0,,,,,
STU_010675,Top-tier,Medium,Midwest,Humanities,3.06,1,3,1,Indeed,11,205,1,1,0,,,,,
STU_010676,Lower-tier,Medium,Northeast,STEM,3.23,2,1,3,Handshake,8,50,3,3,1,42.0,79727.0,Enterprise,8.0,1.0
STU_010677,Lower-tier,Small,West,STEM,3.85,0,1,2,Handshake,4,44,5,2,0,,,,,
STU_010678,Mid-tier,Large,West,Arts,2.78,2,0,0,Handshake,9,19,1,1,0,,,,,
STU_010679,Mid-tier,Large,South,STEM,3.34,1,2,3,Handshake,7,38,2,2,1,21.0,73565.0,Startup,7.0,1.0
STU_010680,Mid-tier,Medium,West,Business,3.52,2,0,3,Indeed,11,236,3,0,0,,,,,
STU_010681,Mid-tier,Large,West,Business,3.73,1,2,3,LinkedIn,2,10,0,0,0,,,,,
STU_010682,Lower-tier,Medium,West,Humanities,3.9,0,1,2,LinkedIn,7,75,2,1,0,,,,,
STU_010683,Mid-tier,Large,West,Business,3.6,3,3,1,Indeed,1,16,0,0,0,,,,,
STU_010684,Lower-tier,Medium,Northeast,STEM,2.98,1,1,1,Indeed,9,190,2,2,1,24.0,76293.0,Startup,5.0,1.0
STU_010685,Mid-tier,Large,South,STEM,2.75,0,0,6,Handshake,12,72,5,0,0,,,,,
STU_010686,Mid-tier,Small,South,Business,2.36,1,2,3,Handshake,2,14,2,2,1,45.0,67079.0,Enterprise,9.0,1.0
STU_010687,Mid-tier,Medium,Northeast,Business,3.24,2,3,2,Indeed,5,59,0,0,0,,,,,
STU_010688,Top-tier,Large,Midwest,Business,2.27,1,1,5,Indeed,2,45,0,0,0,,,,,
STU_010689,Lower-tier,Medium,South,Business,3.4,2,1,5,Indeed,6,22,0,0,0,,,,,
STU_010690,Mid-tier,Small,Midwest,STEM,3.6,1,3,1,Indeed,10,140,1,0,0,,,,,
STU_010691,Lower-tier,Small,West,STEM,2.83,1,1,3,Handshake,10,78,3,3,1,37.0,79465.0,Startup,10.0,1.0
STU_010692,Top-tier,Large,Northeast,Humanities,2.7,1,1,1,LinkedIn,4,20,1,1,0,,,,,
STU_010693,Lower-tier,Large,Midwest,STEM,2.8,1,1,3,LinkedIn,1,6,0,0,0,,,,,
STU_010694,Mid-tier,Large,West,Healthcare,2.47,2,2,2,Indeed,5,45,2,1,0,,,,,
STU_010695,Lower-tier,Large,West,Business,3.55,0,2,6,Handshake,12,26,2,1,1,47.0,71685.0,Mid-Size,8.0,0.0
STU_010696,Lower-tier,Large,West,Arts,2.43,0,1,3,Indeed,7,119,0,0,0,,,,,
STU_010697,Lower-tier,Large,South,Business,2.88,2,1,0,LinkedIn,9,7,2,1,1,57.0,82906.0,Startup,8.0,1.0
STU_010698,Mid-tier,Medium,South,STEM,2.19,1,2,5,Handshake,11,5,0,0,0,,,,,
STU_010699,Lower-tier,Large,West,Business,3.83,1,0,5,Handshake,3,11,2,2,1,20.0,78807.0,Enterprise,10.0,1.0
STU_010700,Mid-tier,Large,Midwest,STEM,2.68,1,1,2,LinkedIn,7,49,1,1,0,,,,,
STU_010701,Mid-tier,Small,South,Business,3.35,3,3,2,LinkedIn,3,18,1,0,0,,,,,
STU_010702,Mid-tier,Large,West,Business,3.28,1,3,2,LinkedIn,8,126,6,1,0,,,,,
STU_010703,Mid-tier,Large,Northeast,Healthcare,3.31,1,2,3,Handshake,4,18,0,0,0,,,,,
STU_010704,Lower-tier,Small,South,STEM,2.92,0,2,6,Handshake,1,10,1,0,0,,,,,
STU_010705,Top-tier,Medium,South,Business,2.45,1,0,4,Handshake,6,23,4,1,0,,,,,
STU_010706,Mid-tier,Medium,South,Business,3.55,1,3,3,Indeed,1,15,0,0,0,,,,,
STU_010707,Mid-tier,Large,South,STEM,3.12,1,3,5,Indeed,5,62,2,1,1,33.0,62568.0,Enterprise,2.0,1.0
STU_010708,Mid-tier,Small,West,STEM,3.33,1,5,8,Handshake,6,52,2,2,1,33.0,86847.0,Mid-Size,5.0,1.0
STU_010709,Lower-tier,Large,South,STEM,3.04,1,3,1,Handshake,10,33,2,1,0,,,,,
STU_010710,Top-tier,Large,Northeast,Humanities,3.35,1,3,4,LinkedIn,11,104,3,1,0,,,,,
STU_010711,Mid-tier,Small,Northeast,Business,3.7,3,2,2,Handshake,5,15,2,2,0,,,,,
STU_010712,Mid-tier,Large,South,Business,3.58,1,5,3,LinkedIn,8,104,2,2,1,61.0,83816.0,Enterprise,8.0,1.0
STU_010713,Lower-tier,Medium,Midwest,STEM,2.76,5,3,3,LinkedIn,10,118,5,1,1,45.0,100008.0,Enterprise,6.0,1.0
STU_010714,Lower-tier,Large,Northeast,STEM,3.69,3,2,2,Indeed,3,41,0,0,0,,,,,
STU_010715,Lower-tier,Medium,South,Humanities,3.62,0,1,3,Handshake,1,5,0,0,0,,,,,
STU_010716,Top-tier,Medium,Midwest,Humanities,3.01,3,5,0,Indeed,6,87,4,4,1,38.0,67339.0,Mid-Size,6.0,1.0
STU_010717,Mid-tier,Medium,Northeast,Healthcare,3.5,0,1,2,Indeed,5,88,3,2,1,25.0,64617.0,Startup,2.0,0.0
STU_010718,Mid-tier,Large,Northeast,STEM,3.28,0,6,4,LinkedIn,5,72,2,0,0,,,,,
STU_010719,Top-tier,Large,West,Business,3.32,1,1,5,LinkedIn,9,64,4,1,1,54.0,83084.0,Enterprise,5.0,1.0
STU_010720,Mid-tier,Medium,West,STEM,3.08,0,2,2,Handshake,11,51,3,0,0,,,,,
STU_010721,Lower-tier,Small,South,Business,3.17,1,3,3,Indeed,3,43,0,0,0,,,,,
STU_010722,Mid-tier,Large,Midwest,Humanities,3.06,0,1,3,LinkedIn,10,100,3,0,0,,,,,
STU_010723,Mid-tier,Medium,Midwest,Healthcare,2.51,0,3,4,Handshake,3,29,2,2,1,28.0,48693.0,Startup,8.0,0.0
STU_010724,Lower-tier,Medium,South,Healthcare,2.79,0,0,4,Indeed,1,13,0,0,0,,,,,
STU_010725,Lower-tier,Large,South,Humanities,3.52,3,2,5,Indeed,12,194,0,0,0,,,,,
STU_010726,Mid-tier,Large,South,STEM,3.4,1,2,4,LinkedIn,8,77,3,2,0,,,,,
STU_010727,Mid-tier,Medium,South,STEM,2.9,1,2,2,Handshake,10,10,1,0,0,,,,,
STU_010728,Mid-tier,Medium,Midwest,STEM,3.26,2,2,3,LinkedIn,2,15,2,1,1,60.0,81750.0,Enterprise,5.0,1.0
STU_010729,Mid-tier,Medium,West,Healthcare,3.31,1,4,2,LinkedIn,4,33,2,1,1,79.0,73335.0,Mid-Size,6.0,1.0
STU_010730,Mid-tier,Small,West,STEM,3.62,0,3,2,LinkedIn,11,75,5,1,0,,,,,
STU_010731,Mid-tier,Medium,Northeast,Arts,2.71,3,4,2,Indeed,2,23,1,0,0,,,,,
STU_010732,Lower-tier,Medium,Northeast,STEM,3.5,0,1,3,Handshake,11,9,2,1,1,32.0,72463.0,Mid-Size,6.0,1.0
STU_010733,Lower-tier,Large,Northeast,Healthcare,3.67,0,2,3,Handshake,2,16,0,0,0,,,,,
STU_010734,Mid-tier,Small,Midwest,Business,3.04,2,2,3,LinkedIn,10,40,2,2,1,45.0,65526.0,Mid-Size,6.0,1.0
STU_010735,Mid-tier,Large,West,Healthcare,3.25,0,2,0,Indeed,7,50,0,0,0,,,,,
STU_010736,Mid-tier,Large,West,Business,3.82,0,4,5,Handshake,5,32,1,0,0,,,,,
STU_010737,Lower-tier,Large,Northeast,Arts,3.1,1,3,3,Indeed,12,210,3,2,0,,,,,
STU_010738,Mid-tier,Medium,West,Business,3.16,0,2,4,Indeed,9,63,1,0,0,,,,,
STU_010739,Mid-tier,Small,South,STEM,4.0,0,3,0,Handshake,6,21,2,1,1,42.0,73951.0,Startup,9.0,1.0
STU_010740,Mid-tier,Large,South,Humanities,3.18,2,0,1,LinkedIn,5,10,0,0,0,,,,,
STU_010741,Mid-tier,Large,West,STEM,3.19,3,1,3,Indeed,12,142,4,0,0,,,,,
STU_010742,Lower-tier,Large,Northeast,Business,3.91,0,2,4,Indeed,8,136,3,2,1,21.0,67849.0,Mid-Size,2.0,1.0
STU_010743,Mid-tier,Small,West,Healthcare,3.34,1,2,3,Handshake,8,24,2,0,0,,,,,
STU_010744,Mid-tier,Large,West,Business,2.98,2,0,7,LinkedIn,9,109,2,1,1,49.0,94304.0,Enterprise,7.0,0.0
STU_010745,Mid-tier,Medium,West,Business,3.44,1,5,1,Indeed,12,130,1,0,0,,,,,
STU_010746,Mid-tier,Medium,South,Humanities,3.07,0,4,2,Indeed,6,50,0,0,0,,,,,
STU_010747,Lower-tier,Medium,Northeast,Healthcare,3.04,0,3,4,Indeed,5,95,1,0,0,,,,,
STU_010748,Lower-tier,Large,West,STEM,3.98,2,1,4,Indeed,6,48,1,0,0,,,,,
STU_010749,Mid-tier,Medium,Midwest,Business,2.83,2,2,1,Handshake,2,5,0,0,0,,,,,
STU_010750,Top-tier,Large,Northeast,STEM,3.42,3,0,0,LinkedIn,6,82,2,1,1,88.0,101565.0,Mid-Size,10.0,0.0
STU_010751,Mid-tier,Large,South,Business,3.68,2,0,4,LinkedIn,2,19,0,0,0,,,,,
STU_010752,Mid-tier,Large,South,Business,3.32,2,2,2,Indeed,7,73,2,2,1,41.0,61628.0,Startup,3.0,1.0
STU_010753,Mid-tier,Medium,South,STEM,2.73,0,0,1,LinkedIn,3,18,0,0,0,,,,,
STU_010754,Lower-tier,Large,West,Healthcare,3.39,2,2,2,Handshake,5,35,3,1,0,,,,,
STU_010755,Mid-tier,Large,Northeast,Arts,3.0,2,1,2,Indeed,4,79,0,0,0,,,,,
STU_010756,Mid-tier,Small,South,Business,3.2,0,3,2,LinkedIn,3,21,2,2,1,70.0,69321.0,Enterprise,7.0,0.0
STU_010757,Mid-tier,Large,West,Healthcare,2.61,0,1,2,Handshake,10,50,3,3,1,57.0,54256.0,Mid-Size,10.0,1.0
STU_010758,Lower-tier,Small,Midwest,Business,3.57,1,2,1,LinkedIn,6,51,3,1,1,73.0,93719.0,Enterprise,6.0,1.0
STU_010759,Mid-tier,Large,South,STEM,2.29,0,3,4,Indeed,5,45,0,0,0,,,,,
STU_010760,Lower-tier,Large,Northeast,Business,2.57,1,2,3,LinkedIn,4,24,0,0,0,,,,,
STU_010761,Top-tier,Medium,Northeast,Healthcare,3.25,2,2,5,LinkedIn,10,35,2,2,1,67.0,87166.0,Enterprise,7.0,1.0
STU_010762,Mid-tier,Medium,South,Business,3.22,1,2,3,LinkedIn,3,32,1,0,0,,,,,
STU_010763,Lower-tier,Large,Midwest,Business,3.63,0,1,3,Indeed,6,68,1,0,0,,,,,
STU_010764,Mid-tier,Large,Midwest,STEM,3.79,2,2,3,LinkedIn,1,12,2,2,1,85.0,89489.0,Startup,5.0,0.0
STU_010765,Lower-tier,Medium,South,Business,3.22,1,2,6,Handshake,10,5,1,0,0,,,,,
STU_010766,Mid-tier,Medium,Midwest,STEM,3.68,3,4,3,Handshake,11,106,5,1,0,,,,,
STU_010767,Mid-tier,Medium,West,Humanities,3.23,3,3,4,Handshake,2,9,2,2,1,20.0,88237.0,Mid-Size,5.0,1.0
STU_010768,Mid-tier,Medium,West,Arts,3.88,1,0,4,LinkedIn,10,81,3,1,1,35.0,75327.0,Enterprise,7.0,1.0
STU_010769,Mid-tier,Large,Midwest,STEM,2.03,0,2,5,Indeed,4,65,2,2,1,38.0,72220.0,Startup,7.0,1.0
STU_010770,Mid-tier,Medium,West,Humanities,2.66,3,2,5,LinkedIn,10,61,3,0,0,,,,,
STU_010771,Mid-tier,Large,South,Business,3.41,2,2,4,LinkedIn,12,72,3,0,0,,,,,
STU_010772,Lower-tier,Large,Midwest,Humanities,3.41,1,0,6,LinkedIn,7,31,2,2,1,55.0,63108.0,Mid-Size,6.0,1.0
STU_010773,Mid-tier,Medium,South,Healthcare,3.19,0,2,5,Indeed,6,46,3,3,1,42.0,64257.0,Enterprise,5.0,1.0
STU_010774,Mid-tier,Large,Midwest,STEM,2.6,2,2,6,Indeed,3,45,3,3,1,32.0,82439.0,Mid-Size,4.0,1.0
STU_010775,Mid-tier,Medium,Midwest,STEM,3.74,2,0,4,Handshake,3,9,2,2,1,43.0,79581.0,Startup,10.0,1.0
STU_010776,Top-tier,Small,South,STEM,3.71,0,3,2,Handshake,7,59,2,0,0,,,,,
STU_010777,Mid-tier,Medium,Northeast,STEM,2.86,0,1,1,Indeed,9,198,4,1,0,,,,,
STU_010778,Lower-tier,Small,West,Humanities,3.1,0,0,3,LinkedIn,5,18,3,2,0,,,,,
STU_010779,Lower-tier,Large,Midwest,Arts,2.91,0,5,5,Indeed,5,52,0,0,0,,,,,
STU_010780,Mid-tier,Large,South,STEM,3.49,0,2,1,Handshake,12,48,2,2,1,21.0,85302.0,Startup,9.0,1.0
STU_010781,Lower-tier,Large,Midwest,Humanities,3.41,0,2,2,Indeed,6,81,0,0,0,,,,,
STU_010782,Mid-tier,Large,West,Business,3.2,2,1,2,Handshake,5,25,1,1,0,,,,,
STU_010783,Lower-tier,Medium,West,Business,3.67,1,1,4,LinkedIn,11,77,4,4,1,76.0,76522.0,Mid-Size,10.0,1.0
STU_010784,Lower-tier,Medium,Northeast,Healthcare,2.48,2,3,1,LinkedIn,7,84,3,3,1,57.0,66744.0,Mid-Size,3.0,1.0
STU_010785,Lower-tier,Medium,Northeast,STEM,2.89,1,1,4,LinkedIn,2,22,1,0,0,,,,,
STU_010786,Top-tier,Large,South,STEM,2.54,4,4,4,Indeed,7,135,3,1,0,,,,,
STU_010787,Mid-tier,Medium,Midwest,Business,3.39,0,0,1,Handshake,11,62,3,2,1,42.0,59786.0,Startup,6.0,1.0
STU_010788,Top-tier,Medium,South,STEM,3.02,1,2,3,LinkedIn,9,106,5,3,0,,,,,
STU_010789,Lower-tier,Large,Northeast,STEM,2.9,0,2,0,LinkedIn,3,15,0,0,0,,,,,
STU_010790,Mid-tier,Medium,West,Business,2.56,0,4,2,LinkedIn,10,61,4,1,0,,,,,
STU_010791,Lower-tier,Medium,Midwest,Healthcare,3.1,1,1,6,Handshake,10,48,4,0,0,,,,,
STU_010792,Mid-tier,Large,West,Business,3.38,1,2,7,Indeed,11,190,1,0,0,,,,,
STU_010793,Lower-tier,Medium,Northeast,STEM,3.41,1,2,1,Handshake,7,71,5,2,0,,,,,
STU_010794,Top-tier,Medium,Northeast,STEM,3.3,2,1,3,LinkedIn,8,57,2,2,1,60.0,100338.0,Startup,10.0,0.0
STU_010795,Mid-tier,Large,West,Arts,3.54,1,0,3,LinkedIn,4,36,2,2,0,,,,,
STU_010796,Mid-tier,Large,South,STEM,3.31,3,2,2,LinkedIn,10,38,1,0,0,,,,,
STU_010797,Mid-tier,Medium,South,Humanities,2.72,2,2,2,Indeed,5,70,1,1,0,,,,,
STU_010798,Mid-tier,Medium,Midwest,STEM,2.15,0,3,2,Handshake,3,15,2,1,1,47.0,65094.0,Mid-Size,9.0,1.0
STU_010799,Lower-tier,Small,South,Business,2.44,2,2,2,LinkedIn,4,55,2,2,1,46.0,78424.0,Mid-Size,7.0,1.0
STU_010800,Top-tier,Large,West,STEM,2.81,3,2,4,Indeed,1,14,1,0,0,,,,,
STU_010801,Mid-tier,Medium,South,STEM,3.2,1,4,3,Handshake,6,46,1,0,0,,,,,
STU_010802,Lower-tier,Large,Midwest,Humanities,2.69,3,4,4,Handshake,2,11,0,0,0,,,,,
STU_010803,Top-tier,Large,South,Business,2.79,0,1,1,Indeed,12,178,2,2,0,,,,,
STU_010804,Lower-tier,Medium,West,STEM,3.14,0,1,2,LinkedIn,10,18,0,0,0,,,,,
STU_010805,Lower-tier,Large,South,STEM,3.63,0,0,3,Indeed,1,5,0,0,0,,,,,
STU_010806,Top-tier,Medium,West,Humanities,3.0,3,3,3,Indeed,4,46,2,1,1,20.0,65545.0,Enterprise,2.0,0.0
STU_010807,Mid-tier,Small,South,STEM,4.0,1,2,3,Handshake,11,86,7,4,0,,,,,
STU_010808,Mid-tier,Small,South,Healthcare,2.6,1,5,3,Handshake,9,42,0,0,0,,,,,
STU_010809,Lower-tier,Large,Midwest,Healthcare,2.82,1,1,5,LinkedIn,12,68,4,0,0,,,,,
STU_010810,Mid-tier,Large,South,Business,3.46,3,0,2,LinkedIn,1,9,0,0,0,,,,,
STU_010811,Mid-tier,Large,Northeast,Humanities,2.52,1,2,5,Handshake,11,67,7,3,0,,,,,
STU_010812,Lower-tier,Large,Midwest,Business,3.38,2,2,6,LinkedIn,12,110,6,3,1,75.0,87247.0,Mid-Size,8.0,1.0
STU_010813,Top-tier,Medium,South,STEM,2.83,2,2,2,Handshake,11,93,6,1,0,,,,,
STU_010814,Lower-tier,Large,Northeast,Healthcare,3.73,0,1,2,Handshake,5,5,1,0,0,,,,,
STU_010815,Lower-tier,Medium,South,Healthcare,3.5,1,4,5,Indeed,5,60,0,0,0,,,,,
STU_010816,Mid-tier,Large,West,Business,3.48,1,0,2,Handshake,2,5,0,0,0,,,,,
STU_010817,Lower-tier,Medium,South,STEM,2.64,2,4,4,Indeed,1,18,0,0,0,,,,,
STU_010818,Lower-tier,Medium,Midwest,STEM,3.0,0,3,4,Indeed,12,220,4,1,0,,,,,
STU_010819,Mid-tier,Medium,Midwest,STEM,3.7,4,3,5,Indeed,5,75,1,0,0,,,,,
STU_010820,Mid-tier,Small,Northeast,Business,3.28,1,2,4,Handshake,4,32,0,0,0,,,,,
STU_010821,Mid-tier,Large,Midwest,STEM,3.42,2,0,3,Indeed,10,213,3,1,0,,,,,
STU_010822,Top-tier,Large,West,STEM,4.0,2,2,1,Handshake,12,36,4,1,0,,,,,
STU_010823,Lower-tier,Large,South,STEM,2.57,2,2,3,Indeed,8,166,8,8,1,38.0,72957.0,Mid-Size,4.0,1.0
STU_010824,Top-tier,Large,Midwest,STEM,4.0,2,0,1,LinkedIn,7,36,2,2,1,78.0,116651.0,Startup,9.0,1.0
STU_010825,Lower-tier,Medium,Midwest,Business,3.02,0,4,2,LinkedIn,10,100,5,1,0,,,,,
STU_010826,Mid-tier,Medium,South,Humanities,3.04,0,3,1,LinkedIn,3,27,0,0,0,,,,,
STU_010827,Top-tier,Medium,West,Healthcare,2.87,0,2,2,Indeed,4,45,0,0,0,,,,,
STU_010828,Lower-tier,Medium,Northeast,STEM,3.75,1,1,2,Indeed,12,110,1,0,0,,,,,
STU_010829,Lower-tier,Medium,Northeast,Arts,3.33,0,1,1,Handshake,11,9,1,0,0,,,,,
STU_010830,Mid-tier,Large,Northeast,Arts,3.55,0,4,1,LinkedIn,11,86,4,2,0,,,,,
STU_010831,Mid-tier,Small,Midwest,Business,3.49,1,4,2,Indeed,3,25,2,1,1,18.0,54324.0,Enterprise,1.0,1.0
STU_010832,Top-tier,Large,Northeast,Humanities,3.63,2,4,3,Handshake,4,10,0,0,0,,,,,
STU_010833,Mid-tier,Medium,Midwest,Business,3.32,1,3,3,LinkedIn,12,28,0,0,0,,,,,
STU_010834,Mid-tier,Large,South,STEM,3.03,1,2,1,Indeed,6,82,1,0,0,,,,,
STU_010835,Mid-tier,Large,Northeast,STEM,3.24,0,2,1,LinkedIn,7,72,1,1,0,,,,,
STU_010836,Lower-tier,Large,West,STEM,3.03,4,2,2,LinkedIn,9,117,2,2,1,75.0,99845.0,Mid-Size,6.0,1.0
STU_010837,Mid-tier,Small,West,STEM,3.36,2,2,4,Handshake,4,21,2,2,1,53.0,68775.0,Enterprise,7.0,1.0
STU_010838,Lower-tier,Large,South,Business,3.51,1,0,2,Indeed,6,92,5,1,0,,,,,
STU_010839,Lower-tier,Small,South,Humanities,3.65,0,3,4,Indeed,3,39,0,0,0,,,,,
STU_010840,Mid-tier,Small,South,STEM,3.21,2,2,1,Indeed,7,138,3,1,0,,,,,
STU_010841,Lower-tier,Large,West,Business,2.97,2,2,3,LinkedIn,5,31,4,1,0,,,,,
STU_010842,Mid-tier,Large,West,Business,3.32,0,1,5,Handshake,2,8,0,0,0,,,,,
STU_010843,Lower-tier,Medium,Midwest,Business,2.79,1,1,3,LinkedIn,4,17,0,0,0,,,,,
STU_010844,Mid-tier,Small,South,STEM,3.26,1,0,3,Handshake,2,9,2,1,1,24.0,83151.0,Startup,9.0,0.0
STU_010845,Top-tier,Large,Midwest,STEM,3.06,1,2,2,Handshake,7,47,5,4,0,,,,,
STU_010846,Lower-tier,Large,South,STEM,3.85,2,1,4,Indeed,10,176,3,0,0,,,,,
STU_010847,Mid-tier,Medium,South,Healthcare,2.84,2,2,3,LinkedIn,10,28,1,0,0,,,,,
STU_010848,Lower-tier,Large,South,STEM,3.44,0,4,6,Handshake,7,25,0,0,0,,,,,
STU_010849,Lower-tier,Large,Midwest,STEM,3.18,2,1,6,Handshake,7,36,2,2,1,23.0,81746.0,Mid-Size,7.0,1.0
STU_010850,Top-tier,Medium,Northeast,STEM,3.15,0,2,1,Handshake,5,18,2,2,1,25.0,82926.0,Mid-Size,9.0,1.0
STU_010851,Mid-tier,Medium,South,Business,3.6,1,3,2,Indeed,5,94,2,1,0,,,,,
STU_010852,Mid-tier,Medium,Midwest,STEM,2.76,1,1,4,LinkedIn,4,24,0,0,0,,,,,
STU_010853,Mid-tier,Large,West,STEM,3.63,3,3,3,LinkedIn,2,12,2,2,1,39.0,93766.0,Mid-Size,10.0,1.0
STU_010854,Lower-tier,Large,Northeast,Business,2.69,3,1,5,LinkedIn,6,53,2,1,1,86.0,90059.0,Enterprise,8.0,1.0
STU_010855,Mid-tier,Large,West,Humanities,3.16,0,4,2,Indeed,3,31,2,2,1,43.0,61021.0,Startup,4.0,1.0
STU_010856,Mid-tier,Medium,West,Business,2.93,1,0,4,Handshake,9,46,3,0,0,,,,,
STU_010857,Lower-tier,Small,South,Humanities,2.44,1,2,1,Handshake,3,18,1,0,0,,,,,
STU_010858,Top-tier,Large,West,STEM,3.44,1,0,3,Handshake,10,60,3,0,0,,,,,
STU_010859,Lower-tier,Medium,Northeast,Humanities,3.46,3,3,3,Handshake,11,27,2,2,1,26.0,68876.0,Startup,8.0,1.0
